station_code,year,page,region,station_name,coordinates,latitude,longitude,distance_km,catchment_area_km2,annual_mm,annual_lt_sn_km2,annual_total_m3,avg_annual_flow_m3s,average_of_avg,average_for_max,average_for_min,average_ltsnkm2,average_mm,average_of_mil_m3,oct_max,nov_max,dec_max,jan_max,feb_max,mar_max,apr_max,may_max,jun_max,jul_max,aug_max,sep_max,oct_min,nov_min,dec_min,jan_min,feb_min,mar_min,apr_min,may_min,jun_min,jul_min,aug_min,sep_min,oct_avg,nov_avg,dec_avg,jan_avg,feb_avg,mar_avg,apr_avg,may_avg,jun_avg,jul_avg,aug_avg,sep_avg,oct_ltsnkm2,nov_ltsnkm2,dec_ltsnkm2,jan_ltsnkm2,feb_ltsnkm2,mar_ltsnkm2,apr_ltsnkm2,may_ltsnkm2,jun_ltsnkm2,jul_ltsnkm2,aug_ltsnkm2,sep_ltsnkm2,oct_mm,nov_mm,dec_mm,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mil_m3,nov_mil_m3,dec_mil_m3,jan_mil_m3,feb_mil_m3,mar_mil_m3,apr_mil_m3,may_mil_m3,jun_mil_m3,jul_mil_m3,aug_mil_m3,sep_mil_m3,max_flow,min_flow,mean_flow,flow_variability_index,baseflow_index,oct_coefficient,nov_coefficient,dec_coefficient,jan_coefficient,feb_coefficient,mar_coefficient,apr_coefficient,may_coefficient,jun_coefficient,jul_coefficient,aug_coefficient,sep_coefficient,mean_monthly_mm,flow_concentration_index
D22A105,2012,862,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,957.0,30.2,71280000.0,2.559,2.251,85.804,0.409,30.229,79.744,5.94,31.1,22.6,13.6,19.7,13.2,18.6,14.1,12.7,12.2,529.0,341.0,1.85,0.127,0.621,0.335,0.621,1.11,1.36,0.169,0.104,0.058,0.127,0.203,0.076,1.95,3.01,1.93,2.62,3.31,5.25,2.61,0.389,0.284,3.61,1.83,0.217,26.2,40.4,25.9,35.2,44.4,70.5,35.1,5.22,3.82,48.5,24.6,2.91,70.1,105.0,69.3,94.4,111.0,189.0,90.9,14.0,9.89,130.0,65.8,7.54,5.22,7.8,5.16,7.03,8.29,14.1,6.77,1.04,0.737,9.67,4.9,0.562,529.0,0.058,2.250833333333333,235.02406516105148,0.025768233987412,0.0732497387669801,0.109717868338558,0.0724137931034482,0.0986415882967607,0.115987460815047,0.1974921630094044,0.0949843260188087,0.0146290491118077,0.0103343782654127,0.1358411703239289,0.0687565308254963,0.0078787878787878,79.74416666666666,1.0000731505961775
D22A105,2020,868,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,961.0,30.4,71600000.0,2.497,2.274,37.003,0.507,30.525,80.036,5.966,25.1,22.5,29.0,33.8,38.2,24.5,16.5,23.8,8.56,15.6,205.0,1.47,0.37,0.16,0.22,0.74,1.6,0.92,0.82,0.66,0.33,0.16,0.063,0.046,1.3,1.22,1.95,3.88,6.77,5.11,2.35,2.41,0.88,0.496,0.78,0.145,17.5,16.4,26.2,52.0,90.8,68.6,31.6,32.3,11.8,6.66,10.5,1.94,46.9,42.6,70.1,139.0,228.0,184.0,81.8,86.6,30.6,17.8,28.0,5.03,3.49,3.17,5.22,10.4,17.0,13.7,6.09,6.45,2.28,1.33,2.09,0.375,205.0,0.046,2.27425,90.13960646366937,0.0202264482796526,0.0488033298647242,0.0443288241415192,0.0729448491155046,0.1446409989594172,0.2372528616024974,0.1914672216441207,0.0851196670135275,0.0901144640998959,0.0318418314255983,0.018522372528616,0.0291363163371488,0.0052341311134235,80.03583333333333,1.0005934841685495
D22A105,2008,758,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,770.0,24.3,57370000.0,2.588,1.818,20.185,0.368,24.39,64.089,4.781,33.2,64.5,18.5,3.8,18.5,25.7,3.25,5.9,29.6,1.47,3.4,34.4,0.13,0.53,0.6,0.6,0.92,0.6,0.33,0.22,0.16,0.11,0.11,0.11,1.62,4.61,2.4,0.91,2.98,5.28,0.8,0.563,1.37,0.248,0.237,0.801,21.7,61.9,32.2,12.2,40.0,70.9,10.7,7.56,18.3,3.33,3.19,10.7,58.2,161.0,86.3,32.7,100.0,190.0,27.8,20.2,47.5,8.93,8.54,27.9,4.34,12.0,6.43,2.44,7.46,14.2,2.07,1.51,3.54,0.665,0.636,2.08,64.5,0.11,1.81825,35.47366973738485,0.0604977313350749,0.0755844155844155,0.209090909090909,0.112077922077922,0.0424675324675324,0.1298701298701298,0.2467532467532467,0.0361038961038961,0.0262337662337662,0.0616883116883116,0.0115974025974025,0.011090909090909,0.0362337662337662,64.08916666666666,1.0012092527338214
D22A105,2011,790,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,1326.0,42.1,98800000.0,2.597,3.127,37.258,0.705,41.981,110.558,8.233,42.1,3.7,26.5,22.7,75.4,31.1,15.5,6.2,62.0,89.8,54.2,17.9,0.203,0.247,0.247,1.17,1.17,1.7,1.17,0.653,0.57,0.36,0.615,0.354,3.75,0.531,4.12,3.37,4.45,5.74,2.65,1.9,2.81,4.0,3.64,0.563,50.3,7.12,55.3,45.3,59.8,77.0,35.6,25.5,37.7,53.7,48.9,7.55,135.0,18.5,148.0,121.0,145.0,206.0,92.4,68.4,97.8,144.0,131.0,19.6,10.0,1.38,11.0,9.04,10.8,15.4,6.88,5.1,7.29,10.7,9.75,1.46,89.8,0.203,3.127,28.717620722737443,0.064918452190598,0.1018099547511312,0.0139517345399698,0.1116138763197586,0.0912518853695324,0.1093514328808446,0.1553544494720965,0.069683257918552,0.0515837104072398,0.0737556561085972,0.1085972850678733,0.0987933634992458,0.0147812971342383,110.55833333333332,0.9994723750659532
D22A105,2018,908,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,934.0,29.6,69620000.0,2.452,2.21,30.192,0.286,29.664,77.817,5.802,10.4,11.6,35.9,36.5,14.9,37.2,4.8,19.0,27.4,57.3,83.7,23.6,0.131,0.131,0.131,0.607,0.826,0.607,0.24,0.218,0.196,0.131,0.131,0.087,0.735,0.413,4.01,4.93,4.08,4.4,0.993,0.877,0.615,1.48,2.36,1.63,9.87,5.54,53.8,66.2,54.8,59.0,13.3,11.8,8.26,19.8,31.7,21.9,26.4,14.4,144.0,177.0,132.0,158.0,34.5,31.5,21.4,53.1,84.8,56.7,1.97,1.07,10.7,13.2,9.87,11.8,2.57,2.35,1.59,3.96,6.32,4.22,83.7,0.087,2.2102499999999994,37.86901934170344,0.0393620631150322,0.0282655246252676,0.0154175588865096,0.1541755888650963,0.1895074946466809,0.1413276231263383,0.1691648822269807,0.0369379014989293,0.0337259100642398,0.0229122055674518,0.0568522483940042,0.0907922912205567,0.0607066381156316,77.81666666666666,1.0002141786249732
D22A105,2019,876,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,1442.0,45.7,107440000.0,2.512,3.395,67.175,0.512,45.575,120.15,8.953,40.6,21.8,55.0,33.3,11.2,19.0,29.4,11.6,96.9,45.0,432.0,10.3,0.175,0.24,0.826,2.17,0.68,0.68,0.46,0.196,0.109,0.313,0.22,0.074,1.94,2.33,7.23,6.72,2.99,3.01,4.36,1.01,3.51,2.16,5.09,0.388,26.1,31.3,97.0,90.1,40.2,40.3,58.6,13.6,47.1,29.0,68.4,5.2,69.8,81.1,260.0,241.0,97.3,108.0,152.0,36.4,122.0,77.7,183.0,13.5,5.2,6.04,19.4,18.0,7.25,8.05,11.3,2.71,9.1,5.79,13.6,1.0,432.0,0.074,3.394833333333334,127.25219696597767,0.0217978300358387,0.0484049930651872,0.0562413314840499,0.1803051317614424,0.167128987517337,0.0674757281553398,0.0748959778085991,0.1054091539528432,0.0252427184466019,0.0846047156726768,0.053883495145631,0.1269070735090152,0.0093619972260748,120.15,1.0001387154945207
D22A105,2005,693,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,971.0,30.8,72330000.0,2.57,2.297,23.2,0.589,30.837,80.85,6.028,7.18,32.4,23.1,8.62,14.2,31.8,14.7,32.4,22.5,14.2,31.1,46.2,0.19,0.26,1.56,0.54,1.0,2.06,0.54,0.33,0.295,0.11,0.09,0.09,0.523,3.43,4.93,2.09,3.03,5.26,3.25,2.49,1.13,0.303,0.34,0.791,7.02,46.0,66.1,28.1,40.7,70.6,43.7,33.4,15.2,4.07,4.56,10.6,18.8,119.0,177.0,75.3,98.4,189.0,113.0,89.6,39.5,10.9,12.2,27.5,1.4,8.88,13.2,5.61,7.33,14.1,8.43,6.67,2.94,0.811,0.91,2.05,46.2,0.09,2.29725,20.11100228534117,0.039177277179236,0.019361483007209,0.1225540679711637,0.1822863027806385,0.0775489186405767,0.1013388259526261,0.1946446961894953,0.1163748712667353,0.0922760041194644,0.0406797116374871,0.0112255406797116,0.0125643666323377,0.0283213182286302,80.85000000000001,1.0008245722531437
D22A105,2010,757,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,969.0,30.7,72210000.0,2.521,2.287,33.611,0.406,30.706,80.754,6.017,16.5,41.4,25.5,12.9,11.6,14.2,23.7,3.8,47.0,200.0,4.35,2.38,0.22,0.42,0.48,0.85,0.725,0.6,0.54,0.33,0.33,0.06,0.159,0.159,0.891,5.39,1.48,3.0,1.82,2.64,2.47,0.535,1.93,6.71,0.252,0.321,12.0,72.4,19.8,40.2,24.5,35.5,33.2,7.18,25.9,90.1,3.38,4.31,32.0,188.0,53.2,108.0,59.2,95.0,86.1,19.2,67.1,241.0,9.05,11.2,2.39,14.0,3.96,8.03,4.41,7.07,6.41,1.43,5.0,18.0,0.674,0.832,200.0,0.06,2.286583333333333,87.46674441488393,0.0262400233244651,0.0330237358101135,0.1940144478844169,0.0549019607843137,0.1114551083591331,0.06109391124871,0.0980392156862745,0.0888544891640866,0.0198142414860681,0.0692466460268317,0.2487100103199174,0.0093395252837977,0.0115583075335397,80.75416666666668,0.9999484030751764
D22A105,2007,773,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,971.0,30.8,72340000.0,2.783,2.303,28.525,0.685,30.907,80.958,6.028,50.2,26.7,10.3,15.6,11.1,26.7,6.5,11.1,18.1,13.8,110.0,42.2,0.94,0.725,0.6,1.0,1.56,1.88,0.895,0.295,0.138,0.052,0.069,0.063,4.12,3.52,1.44,2.87,3.78,5.42,1.79,1.09,0.491,0.58,0.853,1.68,55.2,47.2,19.4,38.6,50.7,72.7,24.1,14.6,6.6,7.78,11.5,22.5,148.0,122.0,51.9,103.0,123.0,195.0,62.4,39.2,17.1,20.8,30.7,58.4,11.0,9.12,3.86,7.7,9.14,14.5,4.65,2.92,1.27,1.55,2.28,4.35,110.0,0.052,2.302833333333333,47.76724325106753,0.0225808786277773,0.1524201853759011,0.1256436663233779,0.0534500514933058,0.1060762100926879,0.1266735324407827,0.2008238928939238,0.0642636457260556,0.0403707518022657,0.017610710607621,0.0214212152420185,0.0316168898043254,0.0601441812564366,80.95833333333333,0.9994853319608852
D22A105,2015,897,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,1045.0,33.2,77880000.0,2.485,2.491,47.854,0.213,33.445,87.22,6.49,62.8,244.0,12.5,12.5,22.1,21.6,33.0,1.85,62.0,20.5,64.4,17.0,0.076,0.159,0.247,0.653,0.247,0.653,0.304,0.024,0.013,0.013,0.013,0.159,2.05,6.54,1.67,2.64,3.66,4.87,3.78,0.212,2.25,0.684,0.827,0.707,27.5,87.8,22.4,35.4,49.1,65.4,50.8,2.85,30.3,9.19,11.1,9.5,73.8,227.0,60.0,94.9,119.0,175.0,132.0,7.64,78.4,24.6,29.7,24.6,5.5,16.9,4.47,7.07,8.85,13.0,9.81,0.569,5.84,1.83,2.21,1.83,244.0,0.013,2.490833333333334,97.95918367346935,0.0052191368350618,0.0706220095693779,0.2172248803827751,0.0574162679425837,0.0908133971291866,0.1138755980861244,0.1674641148325359,0.1263157894736842,0.0073110047846889,0.075023923444976,0.0235406698564593,0.0284210526315789,0.0235406698564593,87.22000000000001,0.9984330810976076
D22A105,2013,867,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,1181.0,37.5,87950000.0,2.581,2.789,39.007,0.45,37.43,98.392,7.329,6.2,116.0,23.9,18.8,14.5,14.9,36.8,4.27,22.4,20.2,183.0,7.11,0.076,0.36,0.82,1.01,1.12,0.895,0.278,0.149,0.149,0.098,0.22,0.22,0.472,6.18,4.56,6.02,3.0,2.95,2.0,0.287,0.446,1.4,5.26,0.889,6.33,83.0,61.2,80.8,40.3,39.6,26.8,3.85,5.98,18.7,70.7,11.9,17.0,215.0,164.0,216.0,97.4,106.0,69.4,10.3,15.5,50.2,189.0,30.9,1.26,16.0,12.2,16.1,7.26,7.9,5.17,0.768,1.15,3.74,14.1,2.3,183.0,0.076,2.7886666666666664,65.6227587855606,0.0272531675830743,0.0143945808636748,0.1820491109229466,0.1388653683319221,0.182895850973751,0.0824724809483488,0.0897544453852667,0.0587637595258255,0.0087214225232853,0.0131244707874682,0.042506350550381,0.1600338696020321,0.026164267569856,98.39166666666668,1.000254086558821
D22A105,2016,903,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,1102.0,34.9,82090000.0,2.494,2.609,28.178,0.436,34.998,91.842,6.841,17.5,6.2,6.5,18.0,60.5,22.9,7.37,112.0,30.7,33.9,5.76,16.8,0.247,0.43,0.43,0.82,0.826,0.533,0.46,0.24,0.218,0.24,0.175,0.607,2.19,1.06,1.86,4.32,6.47,3.71,1.03,3.89,2.34,1.38,0.705,2.35,29.4,14.2,24.9,57.9,86.9,49.7,13.8,52.3,31.4,18.5,9.47,31.5,78.7,36.8,66.7,155.0,218.0,133.0,35.8,140.0,81.5,49.5,25.4,81.7,5.86,2.74,4.97,11.6,16.2,9.93,2.67,10.4,6.07,3.68,1.89,6.08,112.0,0.175,2.60875,42.93243890752276,0.0670819357930043,0.0714156079854809,0.0333938294010889,0.0605263157894736,0.1406533575317604,0.1978221415607985,0.1206896551724138,0.0324863883847549,0.1270417422867513,0.0739564428312159,0.0449183303085299,0.023049001814882,0.0741379310344827,91.84166666666664,0.9999092641321116
D22A105,2017,904,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,911.0,28.9,67870000.0,2.47,2.171,14.58,0.552,29.151,75.935,5.656,6.08,25.5,29.4,16.3,21.2,14.9,7.69,13.4,20.1,1.42,15.8,3.17,0.196,0.46,1.27,1.27,0.973,0.973,0.607,0.313,0.24,0.109,0.109,0.109,1.36,2.12,4.12,3.91,5.55,3.32,1.62,1.72,1.32,0.242,0.501,0.271,18.3,28.4,55.3,52.5,74.5,44.5,21.8,23.1,17.8,3.24,6.73,3.64,49.0,73.7,148.0,141.0,180.0,119.0,56.5,61.8,46.1,8.68,18.0,9.44,3.65,5.49,11.0,10.5,13.4,8.89,4.21,4.61,3.43,0.647,1.34,0.703,29.4,0.109,2.171166666666667,13.541106931757117,0.0502034236585553,0.0537870472008781,0.080900109769484,0.1624588364434687,0.1547749725576289,0.1975850713501646,0.1306256860592755,0.062019758507135,0.0678375411635565,0.0506037321624588,0.0095279912184412,0.0197585071350164,0.0103622392974753,75.935,0.99975856543974
D22A105,2014,917,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,654.0,20.7,48720000.0,2.487,1.536,36.529,0.167,20.606,54.508,4.06,81.7,7.1,8.2,4.35,7.8,9.8,12.5,20.0,9.0,13.9,149.0,115.0,0.159,0.119,0.36,0.203,0.203,0.304,0.076,0.076,0.119,0.024,0.06,0.304,3.67,0.445,2.03,0.747,0.83,2.06,1.28,1.28,0.894,0.626,2.36,2.21,49.3,5.97,27.2,10.0,11.1,27.6,17.2,17.2,12.0,8.4,31.7,29.6,132.0,15.5,72.9,26.9,26.9,73.9,44.6,46.0,31.1,22.5,85.0,76.8,9.83,1.15,5.43,2.0,2.01,5.5,3.33,3.42,2.32,1.68,6.33,5.72,149.0,0.024,1.5359999999999998,97.00520833333334,0.015625,0.2018348623853211,0.0237003058103975,0.1114678899082568,0.041131498470948,0.041131498470948,0.1129969418960244,0.0681957186544342,0.0703363914373088,0.0475535168195718,0.0344036697247706,0.1299694189602446,0.1174311926605504,54.50833333333333,0.9998471181776486
D22A105,2009,755,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,1023.0,32.5,76250000.0,2.56,2.431,33.221,0.457,32.63,85.3,6.354,18.5,34.4,19.0,32.6,50.2,15.0,8.45,19.0,13.3,52.8,47.8,87.6,0.33,0.33,0.53,0.82,0.66,1.1,0.48,0.33,0.22,0.13,0.22,0.33,1.73,2.81,2.67,3.89,4.59,4.07,1.2,1.76,0.66,1.89,0.99,2.91,23.3,37.7,35.8,52.2,61.6,54.7,16.1,23.6,8.86,25.4,13.3,39.0,62.3,97.8,95.8,140.0,149.0,146.0,41.8,63.2,23.0,68.1,35.6,101.0,4.64,7.28,7.14,10.4,11.1,10.9,3.11,4.71,1.71,5.07,2.65,7.54,87.6,0.13,2.430833333333333,36.03702434007542,0.0534796023311621,0.0608993157380254,0.0956011730205278,0.0936461388074291,0.136852394916911,0.1456500488758553,0.1427174975562072,0.0408602150537634,0.0617790811339198,0.0224828934506353,0.0665689149560117,0.0347996089931573,0.0987292277614858,85.3,0.9994138335287224
D22A105,2006,813,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,1566.0,49.7,116670000.0,2.945,3.718,38.649,0.521,49.9,130.658,9.722,28.5,33.1,4.05,11.1,18.7,15.2,22.0,7.52,170.0,110.0,35.0,8.62,0.22,0.22,0.42,1.0,1.14,1.0,0.54,0.375,0.11,0.54,0.09,0.6,2.05,3.84,1.17,2.34,5.97,3.37,2.43,1.61,6.46,11.2,2.67,1.5,27.5,51.6,15.8,31.4,80.2,45.3,32.6,21.6,86.7,150.0,35.9,20.2,73.6,134.0,42.2,84.2,194.0,121.0,84.6,57.9,225.0,403.0,96.1,52.3,5.49,9.96,3.15,6.27,14.4,9.04,6.3,4.31,16.7,30.0,7.16,3.89,170.0,0.09,3.7175,45.72965702757229,0.0242098184263618,0.0469987228607918,0.0855683269476372,0.0269476372924648,0.0537675606641123,0.123882503192848,0.0772669220945083,0.0540229885057471,0.0369731800766283,0.1436781609195402,0.2573435504469987,0.0613665389527458,0.033397190293742,130.65833333333333,0.9987881880221952
E22A053,2014,960,22. Dogu Karadeniz Havzasi,PAZARSUYU EMECAN,"38°10'32"" Doğu - 40°55'37"" Kuzey",40.927,38.176,64.216,770.7,438.0,13.9,337500000.0,16.031,10.693,35.437,5.991,13.872,36.517,28.125,86.5,7.65,23.8,11.4,13.5,35.0,39.4,41.2,62.2,11.4,24.7,68.5,4.52,4.71,4.71,4.91,4.91,5.33,13.0,6.92,6.92,4.52,4.52,6.92,11.1,5.08,8.8,7.18,6.96,17.5,19.3,13.8,13.9,5.11,7.09,12.5,14.3,6.59,11.4,9.32,9.04,22.7,25.1,17.9,18.1,6.63,9.19,16.2,38.4,17.1,30.6,25.0,21.9,60.7,65.0,48.1,46.9,17.8,24.6,42.1,29.6,13.2,23.6,19.2,16.8,46.8,50.1,37.0,36.1,13.7,19.0,32.4,86.5,4.52,10.693333333333332,8.089152119700747,0.4226932668329177,0.0876712328767123,0.0390410958904109,0.0698630136986301,0.0570776255707762,0.0499999999999999,0.1385844748858447,0.1484018264840182,0.1098173515981735,0.1070776255707762,0.0406392694063926,0.0561643835616438,0.0961187214611872,36.51666666666667,0.9995435874030122
E22A053,2018,937,22. Dogu Karadeniz Havzasi,PAZARSUYU EMECAN,"38°10'32"" Doğu - 40°55'37"" Kuzey",40.927,38.176,64.216,770.7,482.0,15.3,371700000.0,16.203,11.782,45.105,6.116,15.284,40.167,30.975,74.6,16.5,102.0,28.2,44.4,96.3,20.5,50.9,39.3,18.9,6.46,43.2,4.71,4.32,4.91,8.69,9.29,9.59,7.65,7.65,6.24,4.32,3.01,3.01,12.4,5.5,15.4,15.9,16.8,24.0,9.94,12.7,11.8,6.84,4.05,6.05,16.1,7.13,20.0,20.6,21.8,31.1,12.9,16.4,15.4,8.87,5.26,7.85,43.1,18.5,53.5,55.3,52.8,83.4,33.4,44.0,39.8,23.8,14.1,20.3,33.2,14.3,41.3,42.6,40.7,64.3,25.8,33.9,30.7,18.3,10.9,15.7,102.0,3.01,11.781666666666668,8.657518743811005,0.2554816805771678,0.0894190871369294,0.0383817427385892,0.1109958506224066,0.1147302904564315,0.1095435684647302,0.1730290456431535,0.0692946058091286,0.0912863070539419,0.0825726141078838,0.0493775933609958,0.029253112033195,0.0421161825726141,40.16666666666667,1.0
E22A053,2020,908,22. Dogu Karadeniz Havzasi,PAZARSUYU EMECAN,"38°10'32"" Doğu - 40°55'37"" Kuzey",40.927,38.176,64.216,770.7,532.0,16.8,410200000.0,15.993,12.981,60.408,6.356,16.844,44.325,34.183,29.2,89.2,33.8,35.5,94.4,58.1,34.3,69.2,18.9,24.7,228.0,9.6,4.13,3.74,3.93,5.33,10.2,13.8,9.89,9.29,4.71,4.71,3.27,3.27,8.05,8.38,7.53,9.2,22.3,29.1,19.3,25.5,8.33,6.59,7.17,4.32,10.4,10.9,9.77,11.9,29.0,37.8,25.0,33.1,10.8,8.55,9.3,5.61,28.0,28.2,26.2,32.0,72.6,101.0,64.9,88.7,28.0,22.9,24.9,14.5,21.6,21.7,20.2,24.6,56.0,78.1,50.0,68.3,21.6,17.7,19.2,11.2,228.0,3.27,12.980833333333337,17.56435770687552,0.2519098671117673,0.0526315789473684,0.0530075187969924,0.0492481203007518,0.0601503759398496,0.1364661654135338,0.1898496240601503,0.1219924812030075,0.1667293233082706,0.0526315789473684,0.0430451127819548,0.0468045112781954,0.0272556390977443,44.325,1.0001880052641474
E22A053,2015,926,22. Dogu Karadeniz Havzasi,PAZARSUYU EMECAN,"38°10'32"" Doğu - 40°55'37"" Kuzey",40.927,38.176,64.216,770.7,753.0,23.9,580270000.0,16.156,18.379,77.523,9.839,23.861,62.708,48.356,288.0,105.0,58.0,35.0,22.6,60.4,113.0,56.1,109.0,70.2,7.65,5.33,9.92,8.22,8.79,11.7,10.5,12.4,18.9,15.4,10.2,5.1,3.93,3.01,26.0,20.6,16.8,16.5,14.2,24.1,33.4,24.6,22.2,13.8,4.7,3.65,33.7,26.8,21.9,21.4,18.5,31.3,43.3,32.0,28.8,17.8,6.09,4.74,90.3,69.3,58.5,57.3,44.7,83.8,112.0,85.6,74.6,47.8,16.3,12.3,69.6,53.4,45.1,44.2,34.5,64.6,86.5,66.0,57.5,36.8,12.6,9.47,288.0,3.01,18.379166666666663,15.669916118793925,0.1637723872137837,0.1199203187250996,0.0920318725099601,0.0776892430278884,0.0760956175298804,0.0593625498007968,0.1112881806108897,0.148738379814077,0.1136786188579017,0.099070385126162,0.0634794156706507,0.0216467463479415,0.0163346613545816,62.70833333333332,1.0006644518272427
E22A053,2019,908,22. Dogu Karadeniz Havzasi,PAZARSUYU EMECAN,"38°10'32"" Doğu - 40°55'37"" Kuzey",40.927,38.176,64.216,770.7,589.0,18.7,454300000.0,16.124,14.391,43.292,7.478,18.681,49.15,37.858,100.0,44.6,45.3,33.7,18.9,28.7,69.3,83.5,30.3,26.1,22.9,16.2,3.93,4.32,9.07,8.79,8.09,9.59,9.89,10.2,8.69,7.49,5.55,4.13,9.7,9.53,13.5,17.1,11.7,15.8,32.3,28.4,11.8,9.32,7.62,5.92,12.6,12.4,17.5,22.2,15.2,20.5,41.9,36.9,15.3,12.1,9.89,7.68,33.7,32.1,46.8,59.4,36.7,54.9,109.0,98.8,39.6,32.4,26.5,19.9,26.0,24.7,36.1,45.8,28.3,42.3,83.7,76.2,30.5,25.0,20.4,15.3,100.0,3.93,14.390833333333331,6.948867913602409,0.2730905090045747,0.0572156196943972,0.0544991511035653,0.0794567062818336,0.1008488964346349,0.0623089983022071,0.0932088285229202,0.1850594227504244,0.1677419354838709,0.0672325976230899,0.0550084889643463,0.0449915110356536,0.0337860780984719,49.15,0.9986436080027128
E22A053,2013,890,22. Dogu Karadeniz Havzasi,PAZARSUYU EMECAN,"38°10'32"" Doğu - 40°55'37"" Kuzey",40.927,38.176,64.216,770.7,458.0,14.5,353300000.0,16.344,11.217,40.178,6.772,14.554,38.208,29.442,18.1,152.0,33.3,39.9,14.5,51.6,33.8,50.2,40.6,9.63,14.2,24.3,4.32,4.71,7.94,8.5,9.35,11.7,10.8,9.07,5.78,3.35,2.73,3.01,5.75,20.4,11.0,16.0,11.3,20.0,16.2,13.3,6.96,4.52,3.4,5.77,7.46,26.4,14.3,20.8,14.7,26.0,21.0,17.2,9.03,5.86,4.41,7.49,20.0,68.5,38.2,55.7,35.5,69.7,54.5,46.1,23.4,15.7,11.8,19.4,15.4,52.8,29.5,42.9,27.3,53.7,42.0,35.5,18.0,12.1,9.1,15.0,152.0,2.73,11.216666666666669,13.551263001485884,0.2433878157503714,0.0436681222707423,0.1495633187772925,0.0834061135371179,0.1216157205240174,0.0775109170305676,0.1521834061135371,0.1189956331877729,0.1006550218340611,0.0510917030567685,0.0342794759825327,0.0257641921397379,0.04235807860262,38.208333333333336,0.9989094874591058
E22A053,2017,935,22. Dogu Karadeniz Havzasi,PAZARSUYU EMECAN,"38°10'32"" Doğu - 40°55'37"" Kuzey",40.927,38.176,64.216,770.7,684.0,21.7,526900000.0,16.413,16.73,41.442,9.52,21.701,57.017,43.908,21.0,34.4,32.7,10.8,26.3,50.5,72.8,85.2,79.9,11.7,28.4,43.6,4.52,4.71,5.78,5.33,5.55,14.9,24.2,25.8,7.65,4.52,3.74,7.54,7.68,7.95,11.0,7.45,11.8,26.5,38.1,39.7,27.4,5.79,6.99,10.4,9.96,10.3,14.2,9.67,15.3,34.4,49.4,51.6,35.5,7.51,9.07,13.5,26.7,26.7,38.2,25.9,37.0,92.2,128.0,138.0,92.0,20.1,24.3,35.1,20.6,20.6,29.4,20.0,28.5,71.0,98.7,106.0,70.9,15.5,18.7,27.0,85.2,3.74,16.73,5.092647937836222,0.2235505080693365,0.0390350877192982,0.0390350877192982,0.0558479532163742,0.0378654970760233,0.0540935672514619,0.1347953216374269,0.1871345029239766,0.2017543859649122,0.1345029239766081,0.0293859649122807,0.0355263157894736,0.0513157894736842,57.01666666666667,0.9997076878105816
